# #runID ohdu lambdaBGbin
12059 3 0.185330
12059 4 0.195225
12059 5 0.205026
12059 6 0.190955
12059 7 0.159745
12059 8 0.281036
12059 9 0.189114
12059 10 0.089551
12059 13 0.154684
12059 14 0.147926
12059 15 0.009762
12058 2 0.248252
12058 3 0.168292
12058 4 0.207345
12058 5 0.214872
12058 6 0.234525
12058 7 0.142622
12058 8 0.258474
12058 9 0.181481
12058 10 0.082046
12058 13 0.176083
12058 14 0.156356
12058 15 0.039845
12057 2 0.211334
12057 3 0.197029
12057 4 0.232726
12057 5 0.219468
12057 6 0.200632
12057 7 0.147120
12057 8 0.238019
12057 9 0.152931
12057 10 0.070542
12057 13 0.178453
12057 14 0.131198
12057 15 0.027207
12056 2 0.229470
12056 3 0.177470
12056 4 0.207588
12056 5 0.194860
12056 6 0.232961
12056 7 0.160153
12056 8 0.281002
12056 9 0.183888
12056 10 0.071889
12056 13 0.164947
12056 14 0.153810
12056 15 0.042770
12055 2 0.213005
12055 3 0.175786
12055 4 0.203040
12055 5 0.197501
12055 6 0.217643
12055 7 0.156644
12055 8 0.223648
12055 9 0.157497
12055 10 0.069207
12055 13 0.167075
12055 14 0.150090
12055 15 0.021853
12054 2 0.211984
12054 3 0.198802
12054 4 0.198621
12054 5 0.212687
12054 6 0.197116
12054 7 0.159531
12054 8 0.298016
12054 9 0.152344
12054 10 0.106554
12054 13 0.159752
12054 14 0.152786
12054 15 0.042493
12053 2 0.213026
12053 3 0.197769
12053 4 0.197819
12053 5 0.245286
12053 6 0.247828
12053 7 0.176234
12053 8 0.279677
12053 9 0.162005
12053 10 0.074769
12053 13 0.147640
12053 14 0.170900
12053 15 0.032813
12052 2 0.188475
12052 3 0.183998
12052 4 0.205829
12052 5 0.192787
12052 6 0.237481
12052 7 0.150134
12052 8 0.283006
12052 9 0.158653
12052 10 0.060259
12052 13 0.167968
12052 14 0.163168
12052 15 0.023052
12051 2 0.223635
12051 3 0.189648
12051 4 0.223561
12051 5 0.230848
12051 6 0.263179
12051 7 0.145357
12051 8 0.267014
12051 9 0.165417
12051 10 0.066403
12051 13 0.151154
12051 14 0.142088
12051 15 0.047077
12050 2 0.233793
12050 3 0.169858
12050 4 0.211533
12050 5 0.219932
12050 6 0.222973
12050 7 0.124343
12050 8 0.248217
12050 9 0.155739
12050 10 0.077808
12050 13 0.168195
12050 14 0.115430
12050 15 0.014246
12049 2 0.211804
12049 3 0.176100
12049 4 0.203892
12049 5 0.220072
12049 6 0.216431
12049 7 0.130978
12049 8 0.242535
12049 9 0.153422
12049 10 0.073780
12049 13 0.166209
12049 14 0.173466
12049 15 0.036462
12048 2 0.231462
12048 3 0.179422
12048 4 0.190792
12048 5 0.226323
12048 6 0.223382
12048 7 0.148667
12048 8 0.272367
12048 9 0.175514
12048 10 0.067957
12048 13 0.172443
12048 14 0.137966
12048 15 0.026511
12047 2 0.228413
12047 3 0.189096
12047 4 0.219995
12047 5 0.202289
12047 6 0.246411
12047 7 0.168794
12047 8 0.246760
12047 9 0.174446
12047 10 0.063275
12047 13 0.172635
12047 14 0.141621
12047 15 0.038514
12046 2 0.223748
12046 3 0.190375
12046 4 0.210799
12046 5 0.235338
12046 6 0.208193
12046 7 0.139968
12046 8 0.262374
12046 9 0.188778
12046 10 0.085517
12046 13 0.176110
12046 14 0.144680
12046 15 0.035307
12045 2 0.207000
12045 3 0.185210
12045 4 0.179525
12045 5 0.235506
12045 6 0.231556
12045 7 0.121154
12045 8 0.252065
12045 9 0.174668
12045 10 0.088363
12045 13 0.181657
12045 14 0.146874
12045 15 0.034263
12044 2 0.210242
12044 3 0.198461
12044 4 0.192288
12044 5 0.232613
12044 6 0.212584
12044 7 0.149116
12044 8 0.277974
12044 9 0.150566
12044 10 0.052345
12044 13 0.169439
12044 14 0.116189
12044 15 0.033797
12043 2 0.207540
12043 3 0.186183
12043 4 0.189252
12043 5 0.238787
12043 6 0.228773
12043 7 0.157645
12043 8 0.235326
12043 9 0.160370
12043 10 0.091393
12043 13 0.150504
12043 14 0.157740
12043 15 0.022939
12042 2 0.191049
12042 3 0.187459
12042 4 0.193698
12042 5 0.227728
12042 6 0.208061
12042 7 0.152265
12042 8 0.256582
12042 9 0.179239
12042 10 0.072101
12042 13 0.174544
12042 14 0.158206
12042 15 0.023103
12041 2 0.194833
12041 3 0.193515
12041 4 0.195083
12041 5 0.202040
12041 6 0.248695
12041 7 0.112579
12041 8 0.280806
12041 9 0.177047
12041 10 0.064181
12041 13 0.166263
12041 14 0.144081
12041 15 0.034255
12040 2 0.200745
12040 3 0.173273
12040 4 0.190543
12040 5 0.212407
12040 6 0.232487
12040 7 0.137680
12040 8 0.259940
12040 9 0.174563
12040 10 0.058779
12040 13 0.163762
12040 14 0.128228
12040 15 0.030064
12039 2 0.222515
12039 3 0.185707
12039 4 0.186542
12039 5 0.228076
12039 6 0.234149
12039 7 0.163591
12039 8 0.284813
12039 9 0.153920
12039 10 0.061629
12039 13 0.159114
12039 14 0.157123
12039 15 0.029800
12038 2 0.193747
12038 3 0.181871
12038 4 0.202927
12038 5 0.202266
12038 6 0.252567
12038 7 0.150417
12038 8 0.266404
12038 9 0.171402
12038 10 0.065652
12038 13 0.184817
12038 14 0.146006
12038 15 0.035734
12037 2 0.217251
12037 3 0.186552
12037 4 0.175187
12037 5 0.209823
12037 6 0.229866
12037 7 0.145031
12037 8 0.292294
12037 9 0.148698
12037 10 0.063182
12037 13 0.166568
12037 14 0.148359
12037 15 0.032741
12036 2 0.236997
12036 3 0.205327
12036 4 0.207586
12036 5 0.208325
12036 6 0.226103
12036 7 0.140123
12036 8 0.318706
12036 9 0.168157
12036 10 0.068291
12036 13 0.181873
12036 14 0.156249
12036 15 0.028285
12035 2 0.236999
12035 3 0.191654
12035 4 0.201832
12035 5 0.226486
12035 6 0.207389
12035 7 0.147366
12035 8 0.201512
12035 9 0.178483
12035 10 0.072320
12035 13 0.166997
12035 14 0.164416
12035 15 0.033303
12034 2 0.208024
12034 3 0.186887
12034 4 0.214209
12034 5 0.224390
12034 6 0.236751
12034 7 0.138477
12034 8 0.232223
12034 9 0.157251
12034 10 0.056570
12034 13 0.174287
12034 14 0.147361
12034 15 0.029817
12033 2 0.215068
12033 3 0.173564
12033 4 0.187347
12033 5 0.230419
12033 6 0.248567
12033 7 0.128956
12033 8 0.292353
12033 9 0.162901
12033 10 0.065472
12033 13 0.178708
12033 14 0.158516
12033 15 0.047775
12032 2 0.182737
12032 3 0.185339
12032 4 0.197057
12032 5 0.245271
12032 6 0.204409
12032 7 0.142746
12032 8 0.263733
12032 9 0.153458
12032 10 0.087169
12032 13 0.161587
12032 14 0.124514
12032 15 0.038265
12031 2 0.227544
12031 3 0.173562
12031 4 0.171766
12031 5 0.230052
12031 6 0.199248
12031 7 0.145722
12031 8 0.241090
12031 9 0.155998
12031 10 0.067006
12031 13 0.171596
12031 14 0.136100
12031 15 0.040477
12030 2 0.196554
12030 3 0.175537
12030 4 0.199229
12030 5 0.233572
12030 6 0.265294
12030 7 0.160461
12030 8 0.300324
12030 9 0.170362
12030 10 0.057321
12030 13 0.180362
12030 14 0.155630
12030 15 0.027762
12029 2 0.216483
12029 3 0.197733
12029 4 0.207556
12029 5 0.233378
12029 6 0.227124
12029 7 0.147637
12029 8 0.217363
12029 9 0.179063
12029 10 0.065013
12029 13 0.170104
12029 14 0.142363
12029 15 0.027950
12028 2 0.232851
12028 3 0.182055
12028 4 0.199641
12028 5 0.235071
12028 6 0.224664
12028 7 0.132856
12028 8 0.302927
12028 9 0.174776
12028 10 0.052521
12028 13 0.167361
12028 14 0.172850
12028 15 0.035707
12027 2 0.220570
12027 3 0.189085
12027 4 0.183050
12027 5 0.232355
12027 6 0.220172
12027 7 0.158535
12027 8 0.261617
12027 9 0.157595
12027 10 0.074063
12027 13 0.180626
12027 14 0.134050
12027 15 0.020854
12026 2 0.232948
12026 3 0.203690
12026 4 0.199527
12026 5 0.233732
12026 6 0.247854
12026 7 0.169320
12026 8 0.288038
12026 9 0.166162
12026 10 0.080334
12026 13 0.155502
12026 14 0.162407
12026 15 0.030007
12025 2 0.216648
12025 3 0.190010
12025 4 0.204804
12025 5 0.220781
12025 6 0.267543
12025 7 0.123494
12025 8 0.326976
12025 9 0.197429
12025 10 0.063600
12025 13 0.183337
12025 14 0.147269
12025 15 0.041665
12024 2 0.208044
12024 3 0.176266
12024 4 0.179576
12024 5 0.218485
12024 6 0.254334
12024 7 0.142143
12024 8 0.311636
12024 9 0.157158
12024 10 0.065353
12024 13 0.186484
12024 14 0.157145
12024 15 0.007389
12023 2 0.215362
12023 3 0.187145
12023 4 0.210416
12023 5 0.223186
12023 6 0.263262
12023 7 0.135804
12023 8 0.282607
12023 9 0.152336
12023 10 0.099770
12023 13 0.161895
12023 14 0.141199
12023 15 0.040900
12022 2 0.212897
12022 3 0.187133
12022 4 0.196662
12022 5 0.229960
12022 6 0.229394
12022 7 0.148398
12022 8 0.260129
12022 9 0.178177
12022 10 0.064877
12022 13 0.156363
12022 14 0.151684
12022 15 0.024606
12021 2 0.201328
12021 3 0.182732
12021 4 0.188566
12021 5 0.222305
12021 6 0.173740
12021 7 0.134396
12021 8 0.247639
12021 9 0.169661
12021 10 0.055156
12021 13 0.174399
12021 14 0.169717
12021 15 0.031501
12020 2 0.217181
12020 3 0.167872
12020 4 0.221701
12020 5 0.244416
12020 6 0.204879
12020 7 0.187513
12020 8 0.242472
12020 9 0.168123
12020 10 0.092105
12020 13 0.165693
12020 14 0.174208
12020 15 0.035164
12019 2 0.215455
12019 3 0.197593
12019 4 0.187465
12019 5 0.222857
12019 6 0.274428
12019 7 0.154952
12019 8 0.266744
12019 9 0.153459
12019 10 0.076225
12019 13 0.165047
12019 14 0.158415
12019 15 0.034112
12018 2 0.204242
12018 3 0.172922
12018 4 0.197404
12018 5 0.228985
12018 6 0.201070
12018 7 0.167167
12018 8 0.236697
12018 9 0.177673
12018 10 0.071249
12018 13 0.173134
12018 14 0.135642
12018 15 0.036267
12017 2 0.219677
12017 3 0.197204
12017 4 0.205404
12017 5 0.227869
12017 6 0.218417
12017 7 0.141818
12017 8 0.269829
12017 9 0.150764
12017 10 0.077205
12017 13 0.159663
12017 14 0.151274
12017 15 0.026903
12016 2 0.233740
12016 3 0.197662
12016 4 0.200505
12016 5 0.207039
12016 6 0.240756
12016 7 0.173453
12016 8 0.280408
12016 9 0.162369
12016 10 0.072862
12016 13 0.173905
12016 14 0.145903
12016 15 0.029033
12015 2 0.238910
12015 3 0.181877
12015 4 0.218987
12015 5 0.201392
12015 6 0.229569
12015 7 0.155312
12015 8 0.258670
12015 9 0.158965
12015 10 0.072406
12015 13 0.165083
12015 14 0.151991
12015 15 0.031619
12014 2 0.228293
12014 3 0.192561
12014 4 0.209157
12014 5 0.227038
12014 6 0.255673
12014 7 0.131051
12014 8 0.278408
12014 9 0.191844
12014 10 0.053195
12014 13 0.181801
12014 14 0.172709
12014 15 0.037558
12013 2 0.226773
12013 3 0.202219
12013 4 0.183968
12013 5 0.221811
12013 6 0.259012
12013 7 0.130742
12013 8 0.242246
12013 9 0.162451
12013 10 0.082939
12013 13 0.198606
12013 14 0.144616
12013 15 0.034873
12012 2 0.194258
12012 3 0.196138
12012 4 0.222697
12012 5 0.209589
12012 6 0.220842
12012 7 0.149115
12012 8 0.255847
12012 9 0.181584
12012 10 0.088749
12012 13 0.181848
12012 14 0.161638
12012 15 0.023773
12011 2 0.252970
12011 3 0.217389
12011 4 0.223840
12011 5 0.239852
12011 6 0.241814
12011 7 0.157788
12011 8 0.288770
12011 9 0.154451
12011 10 0.093337
12011 13 0.185094
12011 14 0.158194
12011 15 0.032437
12010 2 0.252099
12010 3 0.201323
12010 4 0.244005
12010 5 0.231331
12010 6 0.182492
12010 7 0.143755
12010 8 0.308005
12010 9 0.152591
12010 10 0.082841
12010 13 0.176765
12010 14 0.115874
12010 15 0.029751
12009 2 0.239533
12009 3 0.204769
12009 4 0.216402
12009 5 0.260656
12009 6 0.268951
12009 7 0.164322
12009 8 0.270344
12009 9 0.186201
12009 10 0.107122
12009 13 0.164394
12009 14 0.171248
12009 15 0.034762
12008 2 0.229604
12008 3 0.204083
12008 4 0.235848
12008 5 0.230760
12008 6 0.242747
12008 7 0.156678
12008 8 0.252990
12008 9 0.189721
12008 10 0.079313
12008 13 0.171245
12008 14 0.174130
12008 15 0.046196
12007 2 0.231379
12007 3 0.215039
12007 4 0.212470
12007 5 0.227524
12007 6 0.267539
12007 7 0.149534
12007 8 0.254108
12007 9 0.160923
12007 10 0.054093
12007 13 0.197435
12007 14 0.180350
12007 15 0.026977
12006 2 0.247635
12006 3 0.201603
12006 4 0.218313
12006 5 0.253412
12006 6 0.241569
12006 7 0.196269
12006 8 0.286866
12006 9 0.167707
12006 10 0.095166
12006 13 0.186510
12006 14 0.175380
12006 15 0.032816
12005 2 0.362346
12005 3 0.270911
12005 4 0.302714
12005 5 0.329109
12005 6 0.414443
12005 7 0.286928
12005 8 0.363548
12005 9 0.245860
12005 10 0.131087
12005 13 0.241215
12005 14 0.255487
12005 15 0.053146
10095 2 0.000000
10095 6 1.328071
10095 9 0.000000
10095 10 0.006127
10095 12 500760.747290
10095 13 0.192481
10095 14 0.000000
10095 15 0.000000
10094 2 0.000000
10094 6 1.501850
10094 9 0.168519
10094 10 0.059010
10094 12 0.000000
10094 13 0.000000
10094 14 0.000000
10094 15 0.592797
10093 2 0.000000
10093 6 1.532838
10093 9 0.297657
10093 10 0.000000
10093 12 63723.823235
10093 13 0.000000
10093 14 0.000000
10093 15 0.445432
10092 2 0.000000
10092 6 1.150469
10092 9 0.000000
10092 10 0.000000
10092 12 342422.905313
10092 13 0.000000
10092 14 0.000000
10092 15 0.733411
10091 2 0.000000
10091 6 1.420861
10091 9 0.177221
10091 10 0.000060
10091 12 276339.137771
10091 13 0.000000
10091 14 0.000000
10091 15 0.478167
10090 2 0.000000
10090 6 1.301195
10090 9 0.099176
10090 10 0.037992
10090 12 408759.997369
10090 13 0.000000
10090 14 0.003905
10090 15 0.998360
10089 2 0.000000
10089 6 0.956059
10089 9 0.230804
10089 10 0.000000
10089 12 299384.553855
10089 13 0.000000
10089 14 0.000000
10089 15 0.757151
10088 2 0.000000
10088 6 1.678279
10088 9 0.455708
10088 10 0.000000
10088 12 25788.919361
10088 13 0.000000
10088 14 0.000000
10088 15 0.000000
10087 2 0.000000
10087 6 1.562574
10087 9 0.400360
10087 10 0.000000
10087 12 462980.868330
10087 13 0.000000
10087 14 0.000000
10087 15 0.514727
10086 2 0.000000
10086 6 1.370373
10086 9 0.124435
10086 10 0.000000
10086 12 208645.738051
10086 13 0.000000
10086 14 0.000000
10086 15 0.930005
10085 2 0.000000
10085 6 1.473674
10085 9 0.398977
10085 10 0.015904
10085 12 275428.038166
10085 13 0.000000
10085 14 0.000000
10085 15 1.069544
10084 2 0.000000
10084 6 1.255640
10084 9 0.162748
10084 10 0.000000
10084 12 190497.189728
10084 13 0.000000
10084 14 0.000000
10084 15 1.702851
10083 2 0.000000
10083 6 1.675918
10083 9 0.000000
10083 10 0.056832
10083 12 172780.065375
10083 13 0.000000
10083 14 0.000000
10083 15 0.823475
10082 2 0.000000
10082 6 1.696390
10082 9 0.248104
10082 10 0.061957
10082 12 209089.312258
10082 13 0.000000
10082 14 0.000000
10082 15 0.471112
10081 2 0.000000
10081 6 1.522630
10081 9 0.286233
10081 10 0.000000
10081 12 208483.172937
10081 13 0.000000
10081 14 0.000000
10081 15 0.706830
10080 2 0.000000
10080 6 1.399056
10080 9 0.053013
10080 10 0.000000
10080 12 107600.717891
10080 13 0.000000
10080 14 0.007256
10080 15 0.789065
10079 2 0.000000
10079 6 1.490226
10079 9 0.000000
10079 10 0.000000
10079 12 325273.502606
10079 13 0.113309
10079 14 0.000000
10079 15 0.787981
10078 2 0.000000
10078 6 1.522972
10078 9 0.000000
10078 10 0.000000
10078 12 1052.040458
10078 13 0.000000
10078 14 0.000000
10078 15 0.621731
10077 2 0.000000
10077 6 1.559744
10077 9 0.079794
10077 10 0.000000
10077 12 405453.997682
10077 13 0.000000
10077 14 0.000000
10077 15 1.007520
10076 2 0.000000
10076 6 1.611648
10076 9 0.124529
10076 10 0.000000
10076 12 345164.053920
10076 13 0.000000
10076 14 0.000000
10076 15 0.868301
10075 2 0.000000
10075 6 1.848177
10075 9 0.295734
10075 10 0.127652
10075 12 135140.939950
10075 13 0.000000
10075 14 0.178753
10075 15 0.979267
10074 2 0.000000
10074 6 1.705225
10074 9 0.471079
10074 10 0.000000
10074 12 37303.675986
10074 13 0.269509
10074 14 0.104611
10074 15 0.977756
10073 2 0.000000
10073 6 1.907682
10073 9 0.478098
10073 10 0.049078
10073 12 280558.346877
10073 13 38.728253
10073 14 0.107863
10073 15 0.000000
10072 2 0.000000
10072 6 1.835552
10072 9 0.411416
10072 10 0.000000
10072 12 278531.775753
10072 13 0.042188
10072 14 0.104684
10072 15 0.290926
10071 2 0.000000
10071 6 1.735368
10071 9 0.513671
10071 10 0.000000
10071 12 78491.775748
10071 13 0.000000
10071 14 0.080762
10071 15 0.690870
10070 2 0.000000
10070 6 1.759551
10070 9 0.495512
10070 10 0.000000
10070 12 22998.771831
10070 13 0.452946
10070 14 0.139587
10070 15 1.633118
10069 2 0.000000
10069 6 1.757909
10069 9 0.521855
10069 10 0.048423
10069 12 472102.103167
10069 13 0.031072
10069 14 0.000000
10069 15 0.350691
10068 2 0.000000
10068 6 1.747258
10068 9 0.499901
10068 10 0.000000
10068 12 1687455.162388
10068 13 0.000000
10068 14 0.000000
10068 15 0.505018
10067 2 0.000000
10067 6 1.788021
10067 9 0.480243
10067 10 0.000000
10067 12 1370900.596973
10067 13 0.037640
10067 14 0.000000
10067 15 0.432537
10066 2 0.000000
10066 6 1.771251
10066 9 0.506630
10066 10 0.015439
10066 12 83.339293
10066 13 0.000000
10066 14 0.000000
10066 15 0.359990
10065 2 0.000000
10065 6 1.677740
10065 9 0.309961
10065 10 0.000000
10065 12 938079.675253
10065 13 0.305286
10065 14 0.000000
10065 15 0.965948
10064 2 0.000000
10064 6 1.553670
10064 9 0.291677
10064 10 0.000000
10064 12 1147069.703207
10064 13 0.000000
10064 14 0.000000
10064 15 1.455480
10063 2 0.000000
10063 6 1.727711
10063 9 0.236685
10063 10 0.099347
10063 12 1769019.913423
10063 13 0.022476
10063 14 0.000000
10063 15 0.346443
10062 2 0.000000
10062 6 1.501798
10062 9 0.460943
10062 10 0.000000
10062 12 163814.548056
10062 13 0.000000
10062 14 0.013745
10062 15 0.988234
10061 2 0.000000
10061 6 1.586737
10061 9 0.473347
10061 10 0.000000
10061 12 651069.969894
10061 13 0.272699
10061 14 0.133500
10061 15 1.416007
10060 2 0.000000
10060 6 1.834897
10060 9 0.463399
10060 10 0.090184
10060 12 32810.724031
10060 13 0.000000
10060 14 0.078613
10060 15 0.582869
10059 2 0.000000
10059 6 1.779888
10059 9 0.503844
10059 10 0.070817
10059 12 99151.609630
10059 13 0.137167
10059 14 0.055233
10059 15 0.541843
10058 2 0.000000
10058 6 1.513343
10058 9 0.519422
10058 10 0.000000
10058 12 335620.633851
10058 13 0.000000
10058 14 0.073948
10058 15 0.705920
10057 2 0.000000
10057 6 1.401354
10057 9 0.517651
10057 10 0.000000
10057 12 2968.573695
10057 13 0.000000
10057 14 0.046577
10057 15 0.253501
10056 2 0.000000
10056 6 1.467937
10056 9 0.483444
10056 10 0.000000
10056 12 4926.962360
10056 13 0.061870
10056 14 0.000000
10056 15 0.000000
10055 2 0.000000
10055 6 1.172483
10055 9 0.510725
10055 10 0.000000
10055 12 1479777.521350
10055 13 0.000000
10055 14 0.148520
10055 15 0.523935
10054 2 0.000000
10054 6 1.594646
10054 9 0.448341
10054 10 0.058444
10054 12 11432.343492
10054 13 0.000000
10054 14 0.000000
10054 15 0.377323
10053 2 0.000000
10053 6 1.508327
10053 9 0.479870
10053 10 0.000000
10053 12 60192.303988
10053 13 0.000000
10053 14 0.106890
10053 15 0.863854
10052 2 0.000000
10052 6 1.319072
10052 9 0.523311
10052 10 0.000000
10052 12 62967.470055
10052 13 0.048077
10052 14 0.017540
10052 15 0.876557
10051 2 0.000000
10051 6 1.354222
10051 9 0.480084
10051 10 0.000000
10051 12 216602.732608
10051 13 0.000000
10051 14 0.167158
10051 15 0.593806
10050 2 0.000000
10050 6 1.315327
10050 9 0.649098
10050 10 0.000000
10050 12 242549.815716
10050 13 0.118455
10050 14 0.000000
10050 15 0.645731
10049 2 0.000000
10049 6 1.618262
10049 9 0.417234
10049 10 0.232754
10049 12 453317.374357
10049 13 0.000000
10049 14 0.000000
10049 15 1.328266
10048 2 0.000000
10048 6 1.607360
10048 9 0.509143
10048 10 0.069822
10048 12 1409069.596813
10048 13 0.000000
10048 14 0.000000
10048 15 0.511417
10047 2 0.000000
10047 6 1.681969
10047 9 0.451276
10047 10 0.000023
10047 12 621735.351360
10047 13 0.000000
10047 14 0.026185
10047 15 0.000000
10046 2 0.000000
10046 6 1.245243
10046 9 0.397415
10046 10 0.000000
10046 12 5.644859
10046 13 0.154155
10046 14 0.081798
10046 15 0.638509
10045 2 0.000000
10045 6 1.751768
10045 9 0.460329
10045 10 0.000000
10045 12 522619.081667
10045 13 0.000000
10045 14 0.103391
10045 15 0.713930
10044 2 0.000000
10044 6 1.698850
10044 9 0.478269
10044 10 0.061199
10044 12 21765.685463
10044 13 0.009042
10044 14 0.070734
10044 15 0.398678
10043 2 0.000000
10043 6 1.419233
10043 9 0.406668
10043 10 0.000000
10043 12 1205192.747327
10043 13 0.000000
10043 14 0.000000
10043 15 0.633703
10042 2 0.000000
10042 6 1.366479
10042 9 0.705303
10042 10 0.000000
10042 12 191335.659450
10042 13 0.000000
10042 14 0.108250
10042 15 0.000000
10041 2 0.000000
10041 6 1.512936
10041 9 0.401330
10041 10 0.166128
10041 12 85612.338112
10041 13 0.000000
10041 14 0.000000
10041 15 0.514013
10040 2 0.000000
10040 6 1.307597
10040 9 0.491580
10040 10 0.000000
10040 12 209194.595693
10040 13 0.416457
10040 14 0.000000
10040 15 1.312287
10039 2 0.000000
10039 6 1.318173
10039 9 0.384308
10039 10 0.032981
10039 12 230688.135917
10039 13 0.000000
10039 14 0.093256
10039 15 1.050750
10038 2 0.000000
10038 6 1.556863
10038 9 0.489606
10038 10 0.085746
10038 12 1736449.432635
10038 13 0.000000
10038 14 0.000000
10038 15 0.000000
10037 2 0.000000
10037 6 1.444307
10037 9 0.501634
10037 10 0.014747
10037 12 652102.955886
10037 13 0.104721
10037 14 0.083825
10037 15 0.288400
10036 2 0.000000
10036 6 1.758394
10036 9 0.512819
10036 10 0.094019
10036 12 0.000000
10036 13 0.000000
10036 14 0.000000
10036 15 0.000000
10035 2 0.000000
10035 6 1.677800
10035 9 0.527343
10035 10 0.076047
10035 12 448520.593043
10035 13 0.000000
10035 14 0.000000
10035 15 0.838747
10034 2 0.000000
10034 6 1.720002
10034 9 0.545992
10034 10 0.046690
10034 12 436542.778714
10034 13 0.000000
10034 14 0.000000
10034 15 0.000000
10033 2 0.000000
10033 6 1.514918
10033 9 0.541513
10033 10 0.000000
10033 12 779477.748480
10033 13 0.100786
10033 14 0.079827
10033 15 0.384966
10032 2 0.000000
10032 6 1.330594
10032 9 0.425628
10032 10 0.000000
10032 12 190167.697896
10032 13 0.154100
10032 14 0.152895
10032 15 0.355258
10031 2 0.000000
10031 6 1.510188
