# #runID ohdu sigmaOSMAD2
7980 3 12.105003
7980 4 11.313968
7980 5 11.359076
7980 6 14.584885
7980 7 10.914973
7980 8 18.129587
7980 9 13.247688
7980 10 12.390536
7980 11 6.473431
7980 12 7.409687
7980 13 12.893846
7980 14 12.227373
7980 15 12.675089
7979 2 11.547013
7979 3 12.170579
7979 4 11.306763
7979 5 11.360270
7979 6 14.544488
7979 7 10.933146
7979 8 18.210211
7979 9 13.260355
7979 10 12.405427
7979 11 6.433055
7979 12 7.422476
7979 13 12.932262
7979 14 12.273911
7979 15 12.698380
7978 2 11.536175
7978 3 12.149680
7978 4 11.310034
7978 5 11.322665
7978 6 14.524831
7978 7 10.921179
7978 8 18.204880
7978 9 13.229885
7978 10 12.411153
7978 11 6.453966
7978 12 7.240840
7978 13 12.950800
7978 14 12.266890
7978 15 12.711675
7977 2 11.606305
7977 3 12.137816
7977 4 11.358677
7977 5 11.397892
7977 6 14.592300
7977 7 10.980623
7977 8 18.294987
7977 9 13.220825
7977 10 12.338577
7977 11 6.465979
7977 12 7.797815
7977 13 12.887118
7977 14 12.228313
7977 15 12.723781
7976 2 11.584913
7976 3 12.150990
7976 4 11.298165
7976 5 11.373833
7976 6 14.627648
7976 7 10.961811
7976 8 18.146341
7976 9 13.234508
7976 10 12.402732
7976 11 6.482047
7976 12 7.833494
7976 13 12.987770
7976 14 12.243822
7976 15 12.683324
7975 2 11.586369
7975 3 12.126157
7975 4 11.301851
7975 5 11.405272
7975 6 14.589131
7975 7 10.932901
7975 8 18.301060
7975 9 13.209733
7975 10 12.399174
7975 11 6.489779
7975 12 7.845684
7975 13 12.920377
7975 14 12.228953
7975 15 12.702782
7974 2 11.575977
7974 3 12.166977
7974 4 11.403808
7974 5 11.377158
7974 6 14.606341
7974 7 10.976466
7974 8 18.339005
7974 9 13.182341
7974 10 12.430666
7974 11 6.484828
7974 12 7.978455
7974 13 12.912295
7974 14 12.301532
7974 15 12.816005
7973 2 11.570555
7973 3 12.176024
7973 4 11.291268
7973 5 11.417882
7973 6 14.573725
7973 7 10.906805
7973 8 17.964855
7973 9 13.230183
7973 10 12.445514
7973 11 6.496476
7973 12 8.033972
7973 13 12.926967
7973 14 12.192998
7973 15 12.698594
7972 2 11.600481
7972 3 12.140115
7972 4 11.316876
7972 5 11.376519
7972 6 14.625774
7972 7 10.941210
7972 8 18.428182
7972 9 13.240100
7972 10 12.413877
7972 11 6.500733
7972 12 7.482194
7972 13 12.926346
7972 14 12.241569
7972 15 12.776895
7971 2 11.594937
7971 3 12.135827
7971 4 11.293778
7971 5 11.378810
7971 6 14.633771
7971 7 10.932135
7971 8 18.384489
7971 9 13.228952
7971 10 12.430028
7971 11 6.488831
7971 12 7.446861
7971 13 12.919491
7971 14 12.250086
7971 15 12.698362
7970 2 11.555383
7970 3 12.089164
7970 4 11.405804
7970 5 11.384990
7970 6 14.584878
7970 7 10.961003
7970 8 18.740769
7970 9 13.250879
7970 10 12.411192
7970 11 6.513503
7970 12 7.408744
7970 13 12.877464
7970 14 12.275259
7970 15 12.723169
7969 2 11.548086
7969 3 12.100390
7969 4 11.330007
7969 5 11.360931
7969 6 14.715464
7969 7 10.972563
7969 8 18.146150
7969 9 13.269101
7969 10 12.403156
7969 11 6.504690
7969 12 7.336856
7969 13 12.909912
7969 14 12.228911
7969 15 12.697165
7968 2 11.578923
7968 3 12.094204
7968 4 11.334912
7968 5 11.354201
7968 6 14.629656
7968 7 10.945449
7968 8 18.325779
7968 9 13.170008
7968 10 12.401889
7968 11 6.497813
7968 12 7.373216
7968 13 12.961434
7968 14 12.216818
7968 15 12.692926
7967 2 11.585120
7967 3 12.163217
7967 4 11.319691
7967 5 11.386051
7967 6 14.608060
7967 7 10.905733
7967 8 18.274270
7967 9 13.257601
7967 10 12.438943
7967 11 6.493074
7967 12 7.586311
7967 13 12.945089
7967 14 12.226659
7967 15 12.680675
7966 2 11.571656
7966 3 12.074521
7966 4 11.302778
7966 5 11.425054
7966 6 14.622245
7966 7 10.892044
7966 8 17.792822
7966 9 13.127216
7966 10 12.444317
7966 11 6.490512
7966 12 7.406063
7966 13 12.864248
7966 14 12.207007
7966 15 12.691502
7965 2 11.564450
7965 3 12.123112
7965 4 11.300390
7965 5 11.364765
7965 6 14.514315
7965 7 10.894228
7965 8 18.195353
7965 9 13.246600
7965 10 12.422192
7965 11 6.470490
7965 12 7.417697
7965 13 12.990849
7965 14 12.338172
7965 15 12.665984
7964 2 11.575720
7964 3 12.129860
7964 4 11.302367
7964 5 11.385270
7964 6 14.604984
7964 7 10.866535
7964 8 18.117961
7964 9 13.134611
7964 10 12.453782
7964 11 6.469291
7964 12 7.424082
7964 13 12.919607
7964 14 12.217180
7964 15 12.696118
7963 2 11.555312
7963 3 12.136108
7963 4 11.292235
7963 5 11.341965
7963 6 14.537966
7963 7 10.920247
7963 8 18.294186
7963 9 13.217430
7963 10 12.415392
7963 11 6.497576
7963 12 7.387439
7963 13 12.911760
7963 14 12.258022
7963 15 12.709422
7962 2 11.582089
7962 3 12.127369
7962 4 11.299708
7962 5 11.388792
7962 6 14.576288
7962 7 10.944155
7962 8 18.491436
7962 9 13.143880
7962 10 12.426586
7962 11 6.488799
7962 12 7.650856
7962 13 12.901863
7962 14 12.195678
7962 15 12.672783
7961 2 11.583144
7961 3 12.134673
7961 4 11.309880
7961 5 11.333073
7961 6 14.581054
7961 7 10.914083
7961 8 18.265334
7961 9 13.247661
7961 10 12.402736
7961 11 6.466913
7961 12 7.410439
7961 13 12.962668
7961 14 12.180073
7961 15 12.698893
7960 2 11.582698
7960 3 12.121573
7960 4 11.299041
7960 5 11.385216
7960 6 14.659340
7960 7 10.910182
7960 8 18.276353
7960 9 13.140818
7960 10 12.458953
7960 11 6.472465
7960 12 7.383901
7960 13 12.926092
7960 14 12.227381
7960 15 12.696859
7959 2 11.544803
7959 3 12.121036
7959 4 11.307403
7959 5 11.400693
7959 6 14.651249
7959 7 10.909001
7959 8 18.245175
7959 9 13.338926
7959 10 12.436221
7959 11 6.483844
7959 12 7.750965
7959 13 12.950246
7959 14 12.266183
7959 15 12.662257
7958 2 11.558088
7958 3 12.164900
7958 4 11.319814
7958 5 11.381705
7958 6 14.610469
7958 7 10.932301
7958 8 18.539080
7958 9 13.182291
7958 10 12.469867
7958 11 6.476375
7958 12 7.708467
7958 13 12.962783
7958 14 12.317500
7958 15 12.647517
7957 2 11.553650
7957 3 12.138284
7957 4 11.306173
7957 5 11.376864
7957 6 14.522899
7957 7 10.959224
7957 8 18.367902
7957 9 13.232094
7957 10 12.472407
7957 11 6.489618
7957 12 7.782003
7957 13 12.907933
7957 14 12.223201
7957 15 12.698163
7956 2 11.583679
7956 3 12.161724
7956 4 11.306828
7956 5 11.355478
7956 6 14.514907
7956 7 10.955308
7956 8 18.703280
7956 9 13.188461
7956 10 12.412530
7956 11 6.470837
7956 12 7.817868
7956 13 12.920532
7956 14 12.166018
7956 15 12.665374
7955 2 11.559705
7955 3 12.143434
7955 4 11.284172
7955 5 11.376131
7955 6 14.559215
7955 7 10.905981
7955 8 18.366755
7955 9 13.243685
7955 10 12.403586
7955 11 6.467379
7955 12 7.770777
7955 13 12.918207
7955 14 12.184729
7955 15 12.723626
7954 2 11.605204
7954 3 12.158445
7954 4 11.402082
7954 5 11.376034
7954 6 14.643620
7954 7 10.997927
7954 8 18.266636
7954 9 13.191069
7954 10 12.451341
7954 11 6.479404
7954 12 7.763339
7954 13 12.927123
7954 14 12.254541
7954 15 12.716762
7953 2 11.582980
7953 3 12.121310
7953 4 11.382284
7953 5 11.380347
7953 6 14.627407
7953 7 10.972200
7953 8 18.228346
7953 9 13.284440
7953 10 12.403996
7953 11 6.488050
7953 12 7.878074
7953 13 12.919228
7953 14 12.226047
7953 15 12.691310
7952 2 11.554013
7952 3 12.102663
7952 4 11.338857
7952 5 11.369452
7952 6 14.681433
7952 7 10.943594
7952 8 18.400324
7952 9 13.282245
7952 10 12.419567
7952 11 6.483572
7952 12 7.986292
7952 13 12.922863
7952 14 12.250606
7952 15 12.691752
7951 2 11.589149
7951 3 12.096533
7951 4 11.386201
7951 5 11.410914
7951 6 14.697820
7951 7 10.948957
7951 8 18.372275
7951 9 13.254586
7951 10 12.377374
7951 11 6.491484
7951 12 7.737591
7951 13 12.921691
7951 14 12.225894
7951 15 12.725592
7950 2 11.585625
7950 3 12.143058
7950 4 11.335821
7950 5 11.411116
7950 6 14.621079
7950 7 10.914070
7950 8 18.367742
7950 9 13.223833
7950 10 12.411016
7950 11 6.488136
7950 12 7.896195
7950 13 12.946267
7950 14 12.264378
7950 15 12.722646
7949 2 11.570881
7949 3 12.129029
7949 4 11.309563
7949 5 11.352796
7949 6 14.649584
7949 7 10.916033
7949 8 18.279301
7949 9 13.274961
7949 10 12.392089
7949 11 6.487979
7949 12 7.737787
7949 13 12.938269
7949 14 12.171878
7949 15 12.702555
7948 2 11.547245
7948 3 12.104922
7948 4 11.340184
7948 5 11.368160
7948 6 14.685658
7948 7 10.939554
7948 8 18.299940
7948 9 13.277217
7948 10 12.377153
7948 11 6.490102
7948 12 7.480491
7948 13 12.913986
7948 14 12.188439
7948 15 12.639812
7947 2 11.582319
7947 3 12.133178
7947 4 11.308210
7947 5 11.372738
7947 6 14.649711
7947 7 10.955102
7947 8 18.295309
7947 9 13.227206
7947 10 12.432866
7947 11 6.501622
7947 12 7.419549
7947 13 12.942758
7947 14 12.217277
7947 15 12.691405
7946 2 11.596835
7946 3 12.131835
7946 4 11.346353
7946 5 11.357278
7946 6 14.644543
7946 7 10.948258
7946 8 18.354043
7946 9 13.272180
7946 10 12.380064
7946 11 6.503810
7946 12 7.395931
7946 13 12.908095
7946 14 12.179058
7946 15 12.747708
7945 2 11.607036
7945 3 12.156089
7945 4 11.335948
7945 5 11.408762
7945 6 14.588544
7945 7 10.924178
7945 8 18.350610
7945 9 13.208324
7945 10 12.416542
7945 11 6.482504
7945 12 7.377965
7945 13 12.971334
7945 14 12.299608
7945 15 12.664429
7944 2 11.582167
7944 3 12.087571
7944 4 11.376178
7944 5 11.395106
7944 6 14.606290
7944 7 10.956607
7944 8 18.449977
7944 9 13.250215
7944 10 12.373098
7944 11 6.496900
7944 12 7.485794
7944 13 12.917008
7944 14 12.249120
7944 15 12.710002
7943 2 11.573455
7943 3 12.104631
7943 4 11.401849
7943 5 11.407695
7943 6 14.628133
7943 7 10.945623
7943 8 18.394495
7943 9 13.217407
7943 10 12.404387
7943 11 6.476724
7943 12 7.503946
7943 13 12.960558
7943 14 12.368032
7943 15 12.743482
7942 2 11.580860
7942 3 12.136795
7942 4 11.304443
7942 5 11.332910
7942 6 14.465147
7942 7 10.909264
7942 8 18.437128
7942 9 13.248900
7942 10 12.419901
7942 11 6.476561
7942 12 7.433303
7942 13 12.930850
7942 14 12.227422
7942 15 12.733860
7941 2 11.579641
7941 3 12.136724
7941 4 11.269686
7941 5 11.360808
7941 6 14.495845
7941 7 10.918863
7941 8 18.343428
7941 9 13.304129
7941 10 12.455354
7941 11 6.509756
7941 12 7.411543
7941 13 12.980881
7941 14 12.316301
7941 15 12.642532
7940 2 11.578387
7940 3 12.110499
7940 4 11.309837
7940 5 11.382611
7940 6 14.636529
7940 7 10.980723
7940 8 18.302755
7940 9 13.241413
7940 10 12.381455
7940 11 6.483243
7940 12 7.471037
7940 13 12.908095
7940 14 12.213995
7940 15 12.737698
7939 2 11.600755
7939 3 12.099841
7939 4 11.382055
7939 5 11.398172
7939 6 14.584502
7939 7 10.959066
7939 8 18.387505
7939 9 13.209434
7939 10 12.380943
7939 11 6.484047
7939 12 7.480038
7939 13 12.925647
7939 14 12.377851
7939 15 12.746761
7938 2 11.566176
7938 3 12.133605
7938 4 11.268302
7938 5 11.349172
7938 6 14.561172
7938 7 10.905528
7938 8 18.374258
7938 9 13.278500
7938 10 12.405367
7938 11 6.491703
7938 12 7.474247
7938 13 12.861865
7938 14 12.200103
7938 15 12.753742
7937 2 11.554937
7937 3 12.172408
7937 4 11.285310
7937 5 11.357616
7937 6 14.541925
7937 7 10.899776
7937 8 18.407581
7937 9 13.248516
7937 10 12.452339
7937 11 6.476695
7937 12 7.454640
7937 13 12.969724
7937 14 12.238886
7937 15 12.706998
7936 2 11.567829
7936 3 12.132935
7936 4 11.296054
7936 5 11.332699
7936 6 14.638874
7936 7 10.891809
7936 8 17.828676
7936 9 13.173115
7936 10 12.458068
7936 11 6.481735
7936 12 7.486540
7936 13 12.938553
7936 14 12.282398
7936 15 12.764189
7935 2 11.569448
7935 3 12.140808
7935 4 11.319698
7935 5 11.352255
7935 6 14.670348
7935 7 10.969205
7935 8 18.420366
7935 9 13.309564
7935 10 12.364379
7935 11 6.506408
7935 12 7.442228
7935 13 12.924548
7935 14 12.280175
7935 15 12.731793
7934 2 11.610916
7934 3 12.090522
7934 4 11.383659
7934 5 11.374605
7934 6 14.618058
7934 7 10.964780
7934 8 18.320412
7934 9 13.224646
7934 10 12.401956
7934 11 6.491416
7934 12 7.483719
7934 13 12.940973
7934 14 12.174139
7934 15 12.718055
7933 2 11.571668
7933 3 12.101522
7933 4 11.396431
7933 5 11.393064
7933 6 14.657226
7933 7 10.970025
7933 8 18.376276
7933 9 13.251835
7933 10 12.387201
7933 11 6.489966
7933 12 7.559007
7933 13 12.888295
7933 14 12.146786
7933 15 12.771787
7932 2 11.599532
7932 3 12.125230
7932 4 11.327030
7932 5 11.357713
7932 6 14.625973
7932 7 10.949912
7932 8 18.339900
7932 9 13.259670
7932 10 12.410262
7932 11 6.524437
7932 12 7.949750
7932 13 12.941074
7932 14 12.200953
7932 15 12.765048
7931 2 11.553107
7931 3 12.133557
7931 4 11.287734
7931 5 11.367079
7931 6 14.565609
7931 7 10.964692
7931 8 18.440006
7931 9 13.249426
7931 10 12.436304
7931 11 6.479616
7931 12 7.965917
7931 13 12.935018
7931 14 12.202229
7931 15 12.726416
7930 2 11.617102
7930 3 12.148671
7930 4 11.338323
7930 5 11.375454
7930 6 14.562002
7930 7 10.924905
7930 8 18.464381
7930 9 13.292323
7930 10 12.436151
7930 11 6.505410
7930 12 7.794688
7930 13 12.912055
7930 14 12.281335
7930 15 12.780434
7929 2 11.636953
7929 3 12.123771
7929 4 11.378986
7929 5 11.429480
7929 6 14.684286
7929 7 11.008700
7929 8 18.367682
7929 9 13.257587
7929 10 12.372591
7929 11 6.492116
7929 12 8.005103
7929 13 12.967390
7929 14 12.319351
7929 15 12.765050
7928 2 11.607163
7928 3 12.108437
7928 4 11.347915
7928 5 11.349364
7928 6 14.671007
7928 7 10.962187
7928 8 18.499425
7928 9 13.223759
7928 10 12.403048
7928 11 6.491790
7928 12 8.048060
7928 13 12.964379
7928 14 12.233454
7928 15 12.716181
7927 2 11.591733
7927 3 12.148151
7927 4 11.316449
7927 5 11.396890
7927 6 14.642509
7927 7 10.906705
7927 8 18.298460
7927 9 13.275270
7927 10 12.421727
7927 11 6.510164
7927 12 8.151793
7927 13 12.935624
7927 14 12.296473
7927 15 12.753952
7926 2 11.596532
7926 3 12.129494
7926 4 11.356246
7926 5 11.374141
7926 6 14.652598
7926 7 10.949777
7926 8 18.427430
7926 9 13.228886
7926 10 12.410767
7926 11 6.496775
7926 12 7.911633
7926 13 12.941681
7926 14 12.199661
7926 15 12.725646
7925 2 11.550938
7925 3 12.143547
7925 4 11.295338
7925 5 11.390733
7925 6 14.596234
7925 7 10.925679
7925 8 18.255987
7925 9 13.241168
7925 10 12.420749
7925 11 6.489459
7925 12 7.563379
7925 13 12.951565
7925 14 12.291724
7925 15 12.756287
7924 2 11.609384
7924 3 12.112166
7924 4 11.393917
7924 5 11.402626
7924 6 14.633633
7924 7 10.927537
7924 8 18.346030
7924 9 13.267769
7924 10 12.386645
7924 11 6.492558
7924 12 7.637836
7924 13 12.908035
7924 14 12.279428
7924 15 12.741384
7923 2 11.563938
7923 3 12.182221
7923 4 11.333575
7923 5 11.334669
7923 6 14.518011
7923 7 10.912942
7923 8 18.256653
7923 9 13.243659
7923 10 12.419265
7923 11 6.464865
7923 12 7.519601
7923 13 12.972523
7923 14 12.335071
7923 15 12.737067
7922 2 11.615119
7922 3 12.096676
7922 4 11.336514
7922 5 11.365045
7922 6 14.574231
7922 7 10.924450
7922 8 18.421057
7922 9 13.275623
7922 10 12.431000
7922 11 6.463834
7922 12 7.434786
7922 13 12.993118
7922 14 12.200039
7922 15 12.607606
7921 2 11.570787
7921 3 12.154872
7921 4 11.288160
7921 5 11.392807
7921 6 14.589841
7921 7 10.878165
7921 8 18.414350
7921 9 13.238185
7921 10 12.417872
7921 11 6.497841
7921 12 7.509447
7921 13 12.936000
7921 14 12.289860
7921 15 12.683715
7920 2 11.559793
7920 3 12.119164
7920 4 11.392106
7920 5 11.402626
7920 6 14.549055
7920 7 10.942006
7920 8 18.481837
7920 9 13.209009
7920 10 12.382078
7920 11 6.449117
7920 12 7.497024
7920 13 12.949314
7920 14 12.406755
7920 15 12.704206
7919 2 11.565239
7919 3 12.171002
7919 4 11.278036
7919 5 11.344574
7919 6 14.435857
7919 7 10.936328
7919 8 18.370157
7919 9 13.315283
7919 10 12.395570
7919 11 6.495514
7919 12 7.524921
7919 13 12.937806
7919 14 12.200670
7919 15 12.726911
7918 2 11.610899
7918 3 12.106797
7918 4 11.328060
7918 5 11.327618
7918 6 14.579150
7918 7 10.906151
7918 8 18.409324
7918 9 13.235922
7918 10 12.410247
7918 11 6.473080
7918 12 7.383053
7918 13 12.977095
7918 14 12.277290
7918 15 12.744095
7917 2 11.544148
7917 3 12.078628
7917 4 11.318306
7917 5 11.367803
7917 6 14.611691
7917 7 10.940764
7917 8 18.452522
7917 9 13.252505
7917 10 12.397307
7917 11 6.476952
7917 12 7.399738
7917 13 12.907678
7917 14 12.242345
7917 15 12.727876
7916 2 11.584455
7916 3 12.080521
7916 4 11.405849
7916 5 11.346859
7916 6 14.577557
7916 7 10.963672
7916 8 18.427733
7916 9 13.202446
7916 10 12.376016
7916 11 6.493850
7916 12 7.409665
7916 13 12.922696
7916 14 12.195782
7916 15 12.733768
7915 2 11.579669
7915 3 12.125702
7915 4 11.404205
7915 5 11.390573
7915 6 14.550744
7915 7 10.985397
7915 8 18.428800
7915 9 13.212430
7915 10 12.375124
7915 11 6.466162
7915 12 7.528704
7915 13 12.983629
7915 14 12.320419
7915 15 12.691123
7914 2 11.589231
7914 3 12.124180
7914 4 11.395942
7914 5 11.356312
7914 6 14.611161
7914 7 10.981032
7914 8 18.250510
7914 9 13.181060
7914 10 12.387774
7914 11 6.473625
7914 12 7.419275
7914 13 12.954583
7914 14 12.365845
7914 15 12.734406
7913 2 11.580790
7913 3 12.116600
7913 4 11.312970
7913 5 11.364408
7913 6 14.535548
7913 7 10.920562
7913 8 18.078507
7913 9 13.175794
7913 10 12.452927
7913 11 6.490547
7913 12 7.350814
7913 13 12.921031
7913 14 12.267900
7913 15 12.688740
7912 2 11.579065
7912 3 12.089616
7912 4 11.287017
7912 5 11.399019
7912 6 14.637849
7912 7 10.918186
7912 8 18.456434
7912 9 13.284591
7912 10 12.373585
7912 11 6.483111
7912 12 7.435718
7912 13 12.926499
7912 14 12.280642
7912 15 12.743624
7911 2 11.578106
7911 3 12.094586
7911 4 11.373683
7911 5 11.351437
7911 6 14.592899
7911 7 10.898623
7911 8 18.384282
7911 9 13.264323
7911 10 12.381286
7911 11 6.507796
7911 12 7.533332
7911 13 12.906580
7911 14 12.250405
7911 15 12.734243
7910 2 11.582483
7910 3 12.125357
7910 4 11.281863
7910 5 11.358585
7910 6 14.621876
7910 7 10.884817
7910 8 18.396556
7910 9 13.303876
7910 10 12.402956
7910 11 6.476908
7910 12 7.543764
7910 13 12.940651
7910 14 12.340525
7910 15 12.716142
7909 2 11.572610
7909 3 12.146034
7909 4 11.258346
7909 5 11.377931
7909 6 14.558800
7909 7 10.916267
7909 8 18.408515
7909 9 13.271691
7909 10 12.434494
7909 11 6.488856
7909 12 7.394751
7909 13 12.899458
7909 14 12.312798
7909 15 12.679947
7908 2 11.575150
7908 3 12.187394
7908 4 11.306887
7908 5 11.375110
7908 6 14.571374
7908 7 10.963367
7908 8 18.272083
7908 9 13.322394
7908 10 12.416036
7908 11 6.498891
7908 12 7.320232
7908 13 13.001562
7908 14 12.361340
7908 15 12.729408
7907 2 11.551268
7907 3 12.161744
7907 4 11.283357
7907 5 11.356905
7907 6 14.555075
7907 7 10.908887
7907 8 18.395940
7907 9 13.273725
7907 10 12.417540
7907 11 6.507897
7907 12 7.528427
7907 13 12.962551
7907 14 12.301018
7907 15 12.709328
7906 2 11.550509
7906 3 12.161693
7906 4 11.313712
7906 5 11.381619
7906 6 14.514104
7906 7 10.914681
7906 8 18.430227
7906 9 13.236421
7906 10 12.358672
7906 11 6.494744
7906 12 7.432460
7906 13 12.935390
7906 14 12.349836
7906 15 12.690880
7905 2 11.589985
7905 3 12.120831
7905 4 11.331305
7905 5 11.396448
7905 6 14.619481
7905 7 10.903699
7905 8 18.298885
7905 9 13.270772
7905 10 12.382097
7905 11 6.496583
7905 12 7.675168
7905 13 12.955164
7905 14 12.242255
7905 15 12.722993
7904 2 11.575354
7904 3 12.097353
7904 4 11.364073
7904 5 11.384308
7904 6 14.608781
7904 7 10.924988
7904 8 18.411040
7904 9 13.290397
7904 10 12.372876
7904 11 6.494423
7904 12 7.403546
7904 13 12.904510
7904 14 12.219119
7904 15 12.727345
7903 2 11.569831
7903 3 12.077344
7903 4 11.289313
7903 5 11.401249
7903 6 14.635538
7903 7 10.909740
7903 8 18.429570
7903 9 13.267736
7903 10 12.416055
7903 11 6.467134
7903 12 7.496470
7903 13 12.954706
7903 14 12.307347
7903 15 12.699300
7902 2 11.551004
7902 3 12.159525
7902 4 11.391281
7902 5 11.372423
7902 6 14.549074
7902 7 10.967359
7902 8 18.361253
7902 9 13.282990
7902 10 12.394293
7902 11 6.454629
7902 12 7.483418
7902 13 12.955842
7902 14 12.353475
7902 15 12.686633
7901 2 11.522594
7901 3 12.113584
7901 4 11.393338
7901 5 11.371002
7901 6 14.534860
7901 7 10.938690
7901 8 18.318824
7901 9 13.308383
7901 10 12.416569
7901 11 6.456606
7901 12 7.533338
7901 13 12.856384
7901 14 12.242220
7901 15 12.697378
7900 2 11.553015
7900 3 12.184808
7900 4 11.367856
7900 5 11.392858
7900 6 14.523767
7900 7 10.956313
7900 8 18.407708
7900 9 13.281849
7900 10 12.392425
7900 11 6.464385
7900 12 7.413051
7900 13 12.895040
7900 14 12.201458
7900 15 12.717322
7899 2 11.576796
7899 3 12.123512
7899 4 11.363280
7899 5 11.362000
7899 6 14.540816
7899 7 10.989423
7899 8 18.374862
7899 9 13.236649
7899 10 12.396653
7899 11 6.485314
7899 12 7.433756
7899 13 12.955518
7899 14 12.371233
7899 15 12.690107
7898 2 11.538478
7898 3 12.153600
7898 4 11.365072
7898 5 11.385712
7898 6 14.505988
7898 7 10.991688
7898 8 18.325848
7898 9 13.282113
7898 10 12.404773
7898 11 6.470521
7898 12 7.354059
7898 13 12.938923
7898 14 12.353321
7898 15 12.731604
7897 2 11.587934
7897 3 12.122569
7897 4 11.380275
7897 5 11.378199
7897 6 14.571467
7897 7 10.987457
7897 8 18.030648
7897 9 13.271579
7897 10 12.435675
7897 11 6.469489
7897 12 7.394446
7897 13 12.877758
7897 14 12.317927
7897 15 12.732370
7896 2 11.587234
7896 3 12.162722
7896 4 11.360964
7896 5 11.409925
7896 6 14.550403
7896 7 10.999367
7896 8 18.462649
7896 9 13.296785
7896 10 12.421752
7896 11 6.468776
7896 12 7.387488
7896 13 12.888829
7896 14 12.147177
7896 15 12.728652
7895 2 11.558965
7895 3 12.129668
7895 4 11.351496
7895 5 11.407935
7895 6 14.496172
7895 7 10.969471
7895 8 18.323731
7895 9 13.271078
7895 10 12.382593
7895 11 6.480521
7895 12 7.482994
7895 13 12.944548
7895 14 12.334105
7895 15 12.747528
7894 2 11.555694
7894 3 12.139444
7894 4 11.415252
