# #runID ohdu sigmaOSbin
8099 10 12.459823
8099 11 6.452146
8099 12 7.463101
8099 13 12.949005
8099 14 12.280363
8099 15 12.571555
8098 2 11.552212
8098 3 12.147783
8098 4 11.269599
8098 5 11.357464
8098 6 14.471270
8098 7 10.864032
8098 8 18.450611
8098 9 13.320926
8098 10 12.444709
8098 11 6.465223
8098 12 7.447665
8098 13 12.893641
8098 14 12.338331
8098 15 12.577308
8097 2 11.537642
8097 3 12.101068
8097 4 11.257738
8097 5 11.317280
8097 6 14.418270
8097 7 10.869812
8097 8 18.421411
8097 9 13.267490
8097 10 12.468392
8097 11 6.457498
8097 12 7.481313
8097 13 12.974463
8097 14 12.341909
8097 15 12.597024
8096 2 11.532285
8096 3 12.147355
8096 4 11.258886
8096 5 11.352568
8096 6 14.398136
8096 7 10.893397
8096 8 18.405001
8096 9 13.216086
8096 10 12.419023
8096 11 6.458730
8096 12 7.479388
8096 13 12.941730
8096 14 12.295017
8096 15 12.556490
8095 2 11.539995
8095 3 12.113485
8095 4 11.277666
8095 5 11.320863
8095 6 14.442204
8095 7 10.903384
8095 8 18.442175
8095 9 13.289706
8095 10 12.429068
8095 11 6.450420
8095 12 7.427499
8095 13 12.950429
8095 14 12.304424
8095 15 12.559504
8094 2 11.567406
8094 3 12.103503
8094 4 11.252817
8094 5 11.349040
8094 6 14.414749
8094 7 10.937056
8094 8 18.387182
8094 9 13.273471
8094 10 12.455464
8094 11 6.451986
8094 12 7.347329
8094 13 12.940134
8094 14 12.326571
8094 15 12.609611
8093 2 11.531272
8093 3 12.138793
8093 4 11.226884
8093 5 11.355753
8093 6 14.432888
8093 7 10.855875
8093 8 18.426654
8093 9 13.253701
8093 10 12.414854
8093 11 6.474210
8093 12 7.432227
8093 13 12.931478
8093 14 12.258204
8093 15 12.611488
8092 2 11.504437
8092 3 12.093801
8092 4 11.293315
8092 5 11.364818
8092 6 14.419614
8092 7 10.837066
8092 8 18.335067
8092 9 13.289882
8092 10 12.448618
8092 11 6.469659
8092 12 7.378125
8092 13 12.980702
8092 14 12.297256
8092 15 12.585313
8091 2 11.555905
8091 3 12.128045
8091 4 11.258517
8091 5 11.348570
8091 6 14.428294
8091 7 10.903989
8091 8 18.350128
8091 9 13.265281
8091 10 12.436711
8091 11 6.452897
8091 12 7.347947
8091 13 12.995480
8091 14 12.255571
8091 15 12.644413
8090 2 11.530501
8090 3 12.134967
8090 4 11.252185
8090 5 11.324272
8090 6 14.428678
8090 7 10.879436
8090 8 18.428055
8090 9 13.265102
8090 10 12.439814
8090 11 6.466210
8090 12 7.360425
8090 13 12.926294
8090 14 12.224789
8090 15 12.639987
8089 2 11.522011
8089 3 12.158154
8089 4 11.243409
8089 5 11.356691
8089 6 14.435665
8089 7 10.907935
8089 8 18.032215
8089 9 13.225238
8089 10 12.381279
8089 11 6.457741
8089 12 7.377140
8089 13 12.924387
8089 14 12.288197
8089 15 12.654287
8088 2 11.541936
8088 3 12.148142
8088 4 11.243783
8088 5 11.371525
8088 6 14.423355
8088 7 10.936845
8088 8 18.437564
8088 9 13.233413
8088 10 12.382333
8088 11 6.464463
8088 12 7.346299
8088 13 12.926827
8088 14 12.220553
8088 15 12.702749
8087 2 11.533198
8087 3 12.140392
8087 4 11.285147
8087 5 11.340931
8087 6 14.398590
8087 7 10.897358
8087 8 18.426970
8087 9 13.276399
8087 10 12.368886
8087 11 6.440931
8087 12 7.328473
8087 13 12.932117
8087 14 12.223353
8087 15 12.657573
8086 2 11.572276
8086 3 12.079589
8086 4 11.255311
8086 5 11.365195
8086 6 14.415045
8086 7 10.872680
8086 8 18.400286
8086 9 13.241720
8086 10 12.483337
8086 11 6.471501
8086 12 7.372923
8086 13 12.891764
8086 14 12.217834
8086 15 12.682070
8085 2 11.527833
8085 3 12.141681
8085 4 11.287316
8085 5 11.388295
8085 6 14.408043
8085 7 10.902006
8085 8 18.612399
8085 9 13.270779
8085 10 12.497561
8085 11 6.443124
8085 12 7.428575
8085 13 12.934711
8085 14 12.232037
8085 15 12.657316
8084 2 11.576700
8084 3 12.121013
8084 4 11.241418
8084 5 11.376071
8084 6 14.430780
8084 7 10.917002
8084 8 18.502076
8084 9 13.219403
8084 10 12.416091
8084 11 6.446441
8084 12 7.445483
8084 13 12.879589
8084 14 12.231339
8084 15 12.654013
8083 2 11.539667
8083 3 12.150700
8083 4 11.287836
8083 5 11.391218
8083 6 14.396061
8083 7 10.900545
8083 8 18.435734
8083 9 13.323710
8083 10 12.481344
8083 11 0.049630
8083 12 7.399577
8083 13 12.957724
8083 14 12.229180
8083 15 12.712821
8082 2 11.542007
8082 3 12.159042
8082 4 11.281219
8082 5 11.379461
8082 6 14.360462
8082 7 10.912321
8082 8 18.374468
8082 9 13.275652
8082 10 12.491807
8082 11 6.469566
8082 12 7.414026
8082 13 12.898663
8082 14 12.242234
8082 15 12.669117
8081 2 11.564154
8081 3 12.148001
8081 4 11.265085
8081 5 11.394437
8081 6 14.464634
8081 7 10.903348
8081 8 18.420123
8081 9 13.256726
8081 10 12.464469
8081 11 6.471816
8081 12 7.375513
8081 13 12.911517
8081 14 12.240806
8081 15 12.654720
8080 2 11.562836
8080 3 12.167604
8080 4 11.270000
8080 5 11.362654
8080 6 14.442369
8080 7 10.964656
8080 8 18.498425
8080 9 13.238686
8080 10 12.432563
8080 11 6.466259
8080 12 7.394956
8080 13 12.907651
8080 14 12.254865
8080 15 12.669933
8079 2 11.564043
8079 3 12.130875
8079 4 11.277098
8079 5 11.357425
8079 6 14.486636
8079 7 10.913109
8079 8 18.552760
8079 9 13.284557
8079 10 12.498361
8079 11 6.499976
8079 12 8.128695
8079 13 12.919310
8079 14 12.283353
8079 15 12.662279
8078 2 11.555188
8078 3 12.161308
8078 4 11.249291
8078 5 11.409213
8078 6 14.519703
8078 7 10.925444
8078 8 18.530502
8078 9 13.314517
8078 10 12.468050
8078 11 6.471599
8078 12 7.731150
8078 13 12.952832
8078 14 12.264089
8078 15 12.688077
8077 2 11.535932
8077 3 12.136962
8077 4 11.278066
8077 5 11.368825
8077 6 14.504619
8077 7 10.917643
8077 8 18.441860
8077 9 13.232893
8077 10 12.498246
8077 11 6.489570
8077 12 7.704451
8077 13 12.930377
8077 14 12.254113
8077 15 12.662694
8076 2 11.557031
8076 3 12.132965
8076 4 11.310993
8076 5 11.363456
8076 6 14.546291
8076 7 10.914204
8076 8 18.536267
8076 9 13.286733
8076 10 12.474162
8076 11 6.502108
8076 12 7.697032
8076 13 12.945797
8076 14 12.266379
8076 15 12.639765
8075 2 11.500910
8075 3 12.129198
8075 4 11.312180
8075 5 11.352923
8075 6 14.440881
8075 7 10.913646
8075 8 18.443770
8075 9 13.279304
8075 10 12.470351
8075 11 6.488341
8075 12 7.616223
8075 13 12.890107
8075 14 12.239740
8075 15 12.642583
8074 2 11.539477
8074 3 0.006187
8074 4 11.277884
8074 5 11.350846
8074 6 14.490825
8074 7 10.950501
8074 8 18.536730
8074 9 13.344238
8074 10 12.442333
8074 11 6.494357
8074 12 7.598207
8074 13 12.872361
8074 14 12.291309
8074 15 0.031785
8073 2 11.563193
8073 3 12.124096
8073 4 11.261345
8073 5 11.375736
8073 6 14.452455
8073 7 10.893888
8073 8 18.499233
8073 9 13.275885
8073 10 12.481626
8073 11 6.457970
8073 12 7.355748
8073 13 12.867501
8073 14 12.259992
8073 15 12.610469
8072 2 11.528665
8072 3 12.126655
8072 4 11.265424
8072 5 11.389381
8072 6 14.409577
8072 7 10.915842
8072 8 18.427687
8072 9 13.309165
8072 10 12.365185
8072 11 6.445869
8072 12 7.309967
8072 13 12.885553
8072 14 12.238635
8072 15 12.686405
8071 2 11.537475
8071 3 12.146079
8071 4 11.260980
8071 5 11.355122
8071 6 14.430366
8071 7 10.936619
8071 8 18.504429
8071 9 13.255496
8071 10 12.424031
8071 11 6.466881
8071 12 7.357526
8071 13 12.876316
8071 14 12.286517
8071 15 12.611938
8070 2 11.587824
8070 3 12.161172
8070 4 11.249166
8070 5 11.369638
8070 6 14.387363
8070 7 10.935131
8070 8 18.559293
8070 9 13.268322
8070 10 12.459457
8070 11 6.434728
8070 12 7.329714
8070 13 12.890027
8070 14 12.268823
8070 15 12.570699
8069 2 11.567034
8069 3 12.163949
8069 4 11.260248
8069 5 11.387859
8069 6 14.394568
8069 7 10.984067
8069 8 18.462049
8069 9 13.223048
8069 10 12.448379
8069 11 6.456419
8069 12 7.321087
8069 13 12.910213
8069 14 12.291463
8069 15 12.577406
8068 2 11.539025
8068 3 12.135818
8068 4 11.275185
8068 5 11.358672
8068 6 14.335566
8068 7 10.955107
8068 8 18.383042
8068 9 13.230790
8068 10 12.458285
8068 11 6.424225
8068 12 7.337041
8068 13 12.906818
8068 14 12.249143
8068 15 12.597375
8067 2 11.556277
8067 3 12.144027
8067 4 11.245377
8067 5 11.379935
8067 6 14.372980
8067 7 10.948859
8067 8 18.474145
8067 9 13.291379
8067 10 12.469436
8067 11 0.086936
8067 12 7.376683
8067 13 12.860323
8067 14 12.270876
8067 15 12.618863
8066 2 11.544520
8066 3 12.151280
8066 4 11.276288
8066 5 11.356516
8066 6 14.417174
8066 7 10.924675
8066 8 18.469190
8066 9 13.277054
8066 10 12.467989
8066 11 6.473282
8066 12 7.343969
8066 13 12.864464
8066 14 12.270601
8066 15 12.555639
8065 2 11.538510
8065 3 12.137920
8065 4 11.296933
8065 5 11.380133
8065 6 14.430592
8065 7 10.933584
8065 8 18.353428
8065 9 13.294027
8065 10 12.401933
8065 11 6.456519
8065 12 7.400300
8065 13 12.878005
8065 14 12.248960
8065 15 12.723186
8064 2 11.531613
8064 3 12.126950
8064 4 11.237073
8064 5 11.389335
8064 6 14.418453
8064 7 10.947911
8064 8 18.483250
8064 9 13.287402
8064 10 12.431058
8064 11 6.440576
8064 12 7.396127
8064 13 12.883337
8064 14 12.279155
8064 15 12.565427
8063 2 11.542908
8063 3 12.106933
8063 4 11.301606
8063 5 11.383659
8063 6 14.472169
8063 7 10.915990
8063 8 18.462672
8063 9 13.276317
8063 10 12.395831
8063 11 6.437454
8063 12 7.268197
8063 13 12.884130
8063 14 12.285362
8063 15 12.624771
8062 2 11.529081
8062 3 12.136864
8062 4 11.293831
8062 5 11.398075
8062 6 14.493123
8062 7 10.903715
8062 8 18.537056
8062 9 13.254728
8062 10 12.446462
8062 11 6.460295
8062 12 7.472451
8062 13 12.865986
8062 14 12.328589
8062 15 12.584758
8061 2 11.530902
8061 3 12.128451
8061 4 11.305952
8061 5 11.376279
8061 6 14.456286
8061 7 10.945413
8061 8 18.522370
8061 9 13.269841
8061 10 12.446044
8061 11 6.445754
8061 12 0.245697
8061 13 12.867383
8061 14 12.289575
8061 15 12.638811
8060 2 11.553408
8060 3 12.171722
8060 4 11.294098
8060 5 11.379892
8060 6 14.449819
8060 7 10.949410
8060 8 18.548566
8060 9 13.378928
8060 10 12.438343
8060 11 6.438145
8060 12 7.811484
8060 13 12.860896
8060 14 12.267359
8060 15 12.684783
8059 2 11.510228
8059 3 12.123781
8059 4 11.294699
8059 5 11.346994
8059 6 14.548149
8059 7 10.953290
8059 8 18.400886
8059 9 13.320883
8059 10 12.395536
8059 11 6.471157
8059 12 7.413467
8059 13 12.864249
8059 14 12.287219
8059 15 12.653341
8058 2 11.500295
8058 3 12.132327
8058 4 11.319109
8058 5 11.366974
8058 6 14.504649
8058 7 10.931388
8058 8 18.428758
8058 9 13.311330
8058 10 12.462228
8058 11 6.463818
8058 12 7.194895
8058 13 12.899304
8058 14 12.256076
8058 15 12.623190
8057 2 11.572205
8057 3 12.120205
8057 4 11.300846
8057 5 11.389635
8057 6 14.609191
8057 7 10.970729
8057 8 18.466075
8057 9 13.359792
8057 10 12.405596
8057 11 6.451746
8057 12 7.759354
8057 13 12.943470
8057 14 12.277530
8057 15 12.702867
8056 2 11.556536
8056 3 12.154952
8056 4 11.298679
8056 5 11.380606
8056 6 14.598906
8056 7 10.947015
8056 8 18.323217
8056 9 13.363596
8056 10 12.447964
8056 11 0.127583
8056 12 7.694787
8056 13 12.920144
8056 14 12.279697
8056 15 12.703368
8055 2 11.566638
8055 3 12.117363
8055 4 11.281583
8055 5 11.365542
8055 6 14.642863
8055 7 10.922506
8055 8 18.390510
8055 9 13.372096
8055 10 12.396082
8055 11 6.492813
8055 12 7.755676
8055 13 12.885136
8055 14 12.259179
8055 15 12.661191
8054 2 11.566256
8054 3 12.099742
8054 4 11.343376
8054 5 11.362488
8054 6 14.681767
8054 7 10.997370
8054 8 18.372093
8054 9 13.352916
8054 10 12.382261
8054 11 6.494527
8054 12 7.906731
8054 13 12.823297
8054 14 12.369362
8054 15 12.730173
8053 2 11.548953
8053 3 12.174702
8053 4 11.298007
8053 5 11.356439
8053 6 14.612177
8053 7 10.898339
8053 8 18.336037
8053 9 13.379948
8053 10 12.413276
8053 11 6.474235
8053 12 7.464115
8053 13 12.819913
8053 14 12.261763
8053 15 12.670104
8052 2 11.564425
8052 3 12.135115
8052 4 11.258062
8052 5 11.336988
8052 6 14.525921
8052 7 10.901711
8052 8 18.401054
8052 9 13.383304
8052 10 12.372325
8052 11 6.486383
8052 12 7.453346
8052 13 12.869239
8052 14 12.263752
8052 15 12.686921
8051 2 11.539631
8051 3 12.144408
8051 4 11.298025
8051 5 11.381563
8051 6 14.543823
8051 7 10.923113
8051 8 18.305184
8051 9 13.351066
8051 10 12.436246
8051 11 6.466632
8051 12 7.541187
8051 13 12.845111
8051 14 0.127208
8051 15 12.655574
8050 2 11.540001
8050 3 12.159144
8050 4 11.310433
8050 5 11.374456
8050 6 14.546221
8050 7 10.912007
8050 8 18.472277
8050 9 13.303575
8050 10 12.425460
8050 11 6.477242
8050 12 7.456371
8050 13 12.891416
8050 14 12.229173
8050 15 12.682265
8049 2 11.546712
8049 3 12.121407
8049 4 11.240841
8049 5 11.348205
8049 6 14.591756
8049 7 10.926278
8049 8 18.426502
8049 9 13.387453
8049 10 12.414855
8049 11 6.478335
8049 12 7.502098
8049 13 12.909269
8049 14 12.241921
8049 15 12.669437
8048 2 11.523475
8048 3 12.134399
8048 4 11.272714
8048 5 11.357353
8048 6 14.494233
8048 7 10.906042
8048 8 18.192646
8048 9 13.333573
8048 10 12.419572
8048 11 6.477219
8048 12 7.426372
8048 13 12.967428
8048 14 12.270973
8048 15 12.624397
8047 2 11.544346
8047 3 12.159757
8047 4 11.258342
8047 5 11.340063
8047 6 14.621634
8047 7 10.910295
8047 8 18.337370
8047 9 13.331553
8047 10 12.395845
8047 11 6.483416
8047 12 7.502691
8047 13 12.908044
8047 14 12.189539
8047 15 12.671232
8046 2 11.588576
8046 3 12.105652
8046 4 11.301446
8046 5 11.375600
8046 6 14.635545
8046 7 10.972188
8046 8 18.345041
8046 9 13.385950
8046 10 12.426965
8046 11 6.448269
8046 12 7.503949
8046 13 12.971666
8046 14 12.336808
8046 15 12.599419
8045 2 11.545350
8045 3 12.170996
8045 4 11.265729
8045 5 11.377291
8045 6 14.536694
8045 7 10.944235
8045 8 18.360783
8045 9 13.357968
8045 10 12.424062
8045 11 6.483589
8045 12 7.484815
8045 13 12.877313
8045 14 12.358112
8045 15 12.679625
8044 2 11.573117
8044 3 12.081453
8044 4 11.249922
8044 5 11.359659
8044 6 14.641742
8044 7 10.971355
8044 8 18.258173
8044 9 13.337482
8044 10 12.392993
8044 11 6.486550
8044 12 7.527499
8044 13 12.873263
8044 14 12.262219
8044 15 12.712088
8043 2 11.528982
8043 3 12.169117
8043 4 11.242343
8043 5 11.342294
8043 6 14.599160
8043 7 10.889584
8043 8 18.271025
8043 9 13.353499
8043 10 12.425431
8043 11 6.474465
8043 12 7.613281
8043 13 12.887318
8043 14 12.249963
8043 15 12.707816
8042 2 11.549378
8042 3 12.120182
8042 4 11.282166
8042 5 11.382524
8042 6 14.629554
8042 7 10.925072
8042 8 18.372740
8042 9 13.411539
8042 10 12.389003
8042 11 6.490037
8042 12 7.526013
8042 13 12.869020
8042 14 12.244927
8042 15 12.657756
8041 2 11.567306
8041 3 12.119430
8041 4 11.301850
8041 5 11.344935
8041 6 14.586257
8041 7 10.918263
8041 8 18.223625
8041 9 13.348121
8041 10 12.432308
8041 11 6.461671
8041 12 7.671462
8041 13 12.861236
8041 14 12.215911
8041 15 12.669030
8040 2 11.580597
8040 3 12.146107
8040 4 11.286883
8040 5 11.384829
8040 6 14.576280
8040 7 10.897188
8040 8 18.302837
8040 9 13.380597
8040 10 12.446495
8040 11 6.483520
8040 12 7.689859
8040 13 12.836102
8040 14 12.329034
8040 15 12.680900
8039 2 11.589827
8039 3 12.133040
8039 4 11.336661
8039 5 11.365867
8039 6 14.638629
8039 7 10.943102
8039 8 18.362991
8039 9 13.395704
8039 10 12.398287
8039 11 6.494722
8039 12 7.688786
8039 13 12.854237
8039 14 12.275518
8039 15 12.681686
8038 2 11.571009
8038 3 12.113996
8038 4 11.264406
8038 5 11.374516
8038 6 14.644747
8038 7 10.949791
8038 8 18.325445
8038 9 13.341964
8038 10 12.404784
8038 11 6.499411
8038 12 7.674176
8038 13 12.899924
8038 14 12.287342
8038 15 12.703028
8037 2 11.618883
8037 3 12.113546
8037 4 11.338488
8037 5 11.387763
8037 6 14.696103
8037 7 10.994400
8037 8 18.274017
8037 9 13.377859
8037 10 12.380057
8037 11 6.491574
8037 12 7.829751
8037 13 12.854187
8037 14 12.338246
8037 15 12.715863
8036 2 11.532337
8036 3 12.135194
8036 4 11.309031
8036 5 11.373827
8036 6 14.641807
8036 7 10.899782
8036 8 18.404773
8036 9 13.413990
8036 10 12.435823
8036 11 6.486165
8036 12 7.845142
8036 13 12.889771
8036 14 12.237207
8036 15 12.694976
8035 2 11.585192
8035 3 12.098946
8035 4 11.308991
8035 5 11.401825
8035 6 14.631052
8035 7 10.914837
8035 8 18.404558
8035 9 13.396888
8035 10 12.444327
8035 11 6.485028
8035 12 7.804124
8035 13 12.915770
8035 14 12.282041
8035 15 12.688033
8034 2 11.614707
8034 3 12.119320
8034 4 11.390451
8034 5 11.416417
8034 6 14.633530
8034 7 10.983452
8034 8 18.320933
8034 9 13.392809
8034 10 12.400411
8034 11 6.491810
8034 12 7.924650
8034 13 12.872664
8034 14 12.320128
8034 15 12.698161
8033 2 11.578441
8033 3 12.127076
8033 4 11.274513
8033 5 11.370869
8033 6 14.620088
8033 7 10.941611
8033 8 18.320461
8033 9 13.391481
8033 10 12.441644
8033 11 6.495884
8033 12 7.800217
8033 13 12.900536
8033 14 12.233499
8033 15 12.701798
8032 2 11.568478
8032 3 12.081758
8032 4 11.321556
8032 5 11.388388
8032 6 14.641988
8032 7 10.958218
8032 8 18.391615
8032 9 13.372448
8032 10 12.455550
8032 11 6.495436
8032 12 7.925982
8032 13 12.873547
8032 14 12.272158
8032 15 12.684144
8031 2 11.546337
8031 3 12.167236
8031 4 11.276273
8031 5 11.364420
8031 6 14.645403
8031 7 10.895053
8031 8 18.442550
8031 9 13.410400
8031 10 12.464850
8031 11 6.473568
8031 12 7.952437
8031 13 12.937439
8031 14 12.303074
8031 15 12.676634
8030 2 11.549047
8030 3 12.147792
8030 4 11.276310
8030 5 11.377357
8030 6 14.530385
8030 7 10.917922
8030 8 18.243858
8030 9 13.406635
8030 10 12.484886
8030 11 6.484583
8030 12 7.509162
8030 13 12.863457
8030 14 12.272475
8030 15 12.655101
8029 2 11.555865
8029 3 12.130418
8029 4 11.292821
8029 5 11.355187
8029 6 14.543384
8029 7 10.914371
8029 8 18.262274
8029 9 13.503557
8029 10 12.476076
8029 11 6.468307
8029 12 7.433512
8029 13 12.879891
8029 14 12.276659
8029 15 12.677727
8028 2 11.572832
8028 3 12.092097
8028 4 11.275414
8028 5 11.356268
8028 6 14.594800
8028 7 10.870451
8028 8 18.280393
8028 9 13.369387
8028 10 12.443714
8028 11 6.494938
8028 12 7.410507
8028 13 12.845430
8028 14 12.211844
8028 15 12.667132
8027 2 11.565666
8027 3 12.076254
8027 4 11.296963
8027 5 11.371261
8027 6 14.646304
8027 7 10.975319
8027 8 18.455307
8027 9 13.399950
8027 10 12.440605
8027 11 6.507337
8027 12 7.489432
8027 13 12.907399
8027 14 12.276259
8027 15 12.683299
8026 2 11.539702
8026 3 12.102863
8026 4 11.284094
8026 5 11.362969
8026 6 14.643809
8026 7 10.876720
8026 8 18.336676
8026 9 13.400909
8026 10 12.438424
8026 11 6.483174
8026 12 7.470762
8026 13 12.847853
8026 14 12.253554
8026 15 12.714386
8025 2 11.535683
8025 3 12.113853
8025 4 11.245994
8025 5 11.351566
8025 6 14.576295
8025 7 10.864917
8025 8 18.239943
8025 9 13.400482
8025 10 12.440960
8025 11 6.494052
8025 12 7.492920
8025 13 12.911532
8025 14 12.213431
8025 15 12.692486
8024 2 11.544440
8024 3 12.138392
8024 4 11.257467
8024 5 11.365842
8024 6 14.599980
8024 7 10.886431
8024 8 18.226313
8024 9 13.417232
8024 10 12.467926
8024 11 6.484153
8024 12 7.535912
8024 13 12.877370
8024 14 12.228899
8024 15 12.677948
8023 2 11.572453
8023 3 12.150742
8023 4 11.236572
8023 5 0.047530
8023 6 14.601173
8023 7 10.913025
8023 8 18.418149
8023 9 13.444189
8023 10 12.425107
8023 11 6.482714
8023 12 7.591837
8023 13 12.904646
8023 14 12.146710
8023 15 12.700680
8022 2 11.572956
8022 3 12.132172
8022 4 11.258133
8022 5 11.350725
8022 6 14.529271
8022 7 10.900620
8022 8 18.423602
8022 9 13.422133
8022 10 12.414289
8022 11 6.492395
8022 12 7.555935
8022 13 12.863975
8022 14 12.261664
8022 15 12.736538
8021 2 11.581720
8021 3 12.077381
8021 4 11.326694
8021 5 11.331610
8021 6 14.639852
8021 7 10.976179
8021 8 18.216959
8021 9 13.423377
8021 10 12.472084
8021 11 6.500359
8021 12 7.505055
8021 13 12.884543
8021 14 12.242054
8021 15 12.647747
8020 2 11.540312
8020 3 12.125459
8020 4 11.293241
8020 5 11.336015
8020 6 14.544163
8020 7 10.922636
8020 8 18.261585
8020 9 13.443002
8020 10 12.434179
8020 11 6.507002
8020 12 7.885837
8020 13 12.934440
8020 14 12.270357
8020 15 12.674044
8019 2 11.614721
8019 3 12.107304
8019 4 11.356546
8019 5 11.389440
8019 6 14.657252
8019 7 10.936967
8019 8 18.442114
8019 9 13.422510
8019 10 12.435107
8019 11 6.502566
8019 12 7.857492
8019 13 12.873610
8019 14 12.238351
8019 15 12.684078
8018 2 11.573877
8018 3 12.118685
8018 4 11.301809
8018 5 11.399891
8018 6 14.635013
8018 7 10.922745
8018 8 18.372363
8018 9 13.428319
8018 10 12.465588
8018 11 6.475771
8018 12 8.009806
8018 13 12.920944
8018 14 12.236730
8018 15 12.731152
8017 2 11.594157
8017 3 12.187497
8017 4 11.279952
8017 5 11.380096
8017 6 14.600388
8017 7 10.918953
8017 8 18.294823
8017 9 13.440088
8017 10 12.454152
8017 11 6.494237
8017 12 7.953741
8017 13 12.891835
8017 14 12.218570
8017 15 12.695556
8016 2 11.581979
8016 3 12.119476
8016 4 11.306601
8016 5 0.076070
8016 6 14.635669
8016 7 10.939824
8016 8 18.386321
8016 9 13.488348
8016 10 12.424918
8016 11 6.484485
8016 12 7.981942
8016 13 12.908562
8016 14 12.253076
8016 15 12.659317
8015 2 11.574650
8015 3 12.093591
8015 4 11.313845
8015 5 11.389890
8015 6 14.601390
8015 7 10.904874
8015 8 18.171352
8015 9 13.430759
8015 10 12.436128
8015 11 6.494426
8015 12 7.971692
8015 13 12.920050
8015 14 12.322453
8015 15 12.667114
8014 2 11.590772
8014 3 12.158637
8014 4 11.334133
8014 5 11.373801
8014 6 14.666863
8014 7 10.993842
8014 8 18.382470
8014 9 13.414822
8014 10 12.456872
8014 11 6.513803
8014 12 8.033431
8014 13 12.902269
8014 14 12.248321
8014 15 12.699507
8013 2 11.577552
8013 3 12.147048
8013 4 11.310508
8013 5 11.386460
8013 6 14.677009
8013 7 10.924158
8013 8 18.364550
8013 9 13.406808
8013 10 12.440257
8013 11 6.498412
